,0,1
0,"07/09/2021, 03:05:59",12.18480153234856
1,"07/09/2021, 03:15:59",12.172575686233936
2,"07/09/2021, 03:25:59",12.160349840119311
3,"07/09/2021, 03:35:59",12.148123994004687
4,"07/09/2021, 03:45:59",12.135898147890062
5,"07/09/2021, 03:55:59",13.227949251549951
6,"07/09/2021, 04:05:59",13.215723405435327
7,"07/09/2021, 04:15:59",13.203497559320702
8,"07/09/2021, 04:25:59",13.191271713206078
9,"07/09/2021, 04:35:59",13.179045867091453
10,"07/09/2021, 04:45:59",13.166820020976829
11,"07/09/2021, 04:55:59",14.258871124636716
12,"07/09/2021, 05:05:59",14.246645278522092
13,"07/09/2021, 05:15:59",14.234419432407467
14,"07/09/2021, 05:25:59",14.222193586292843
15,"07/09/2021, 05:35:59",14.209967740178218
16,"07/09/2021, 05:45:59",14.197741894063594
17,"07/09/2021, 05:55:59",15.289792997723483
18,"07/09/2021, 06:05:59",15.277567151608858
19,"07/09/2021, 06:15:59",15.265341305494234
20,"07/09/2021, 06:25:59",15.25311545937961
21,"07/09/2021, 06:35:59",15.240889613264985
22,"07/09/2021, 06:45:59",15.22866376715036
23,"07/09/2021, 06:55:59",16.32071487081025
24,"07/09/2021, 07:05:59",16.308489024695625
25,"07/09/2021, 07:15:59",16.296263178581
26,"07/09/2021, 07:25:59",16.284037332466376
27,"07/09/2021, 07:35:59",16.27181148635175
28,"07/09/2021, 07:45:59",16.259585640237127
29,"07/09/2021, 07:55:59",17.351636743897014
30,"07/09/2021, 08:05:59",17.33941089778239
31,"07/09/2021, 08:15:59",17.327185051667765
32,"07/09/2021, 08:25:59",17.31495920555314
33,"07/09/2021, 08:35:59",17.302733359438516
34,"07/09/2021, 08:45:59",17.29050751332389
35,"07/09/2021, 08:55:59",18.382558616983783
36,"07/09/2021, 09:05:59",18.370332770869158
37,"07/09/2021, 09:15:59",18.358106924754534
38,"07/09/2021, 09:25:59",18.34588107863991
39,"07/09/2021, 09:35:59",18.333655232525285
40,"07/09/2021, 09:45:59",18.32142938641066
41,"07/09/2021, 09:55:59",19.413480490070548
42,"07/09/2021, 10:05:59",19.401254643955923
43,"07/09/2021, 10:15:59",19.3890287978413
44,"07/09/2021, 10:25:59",19.376802951726674
45,"07/09/2021, 10:35:59",19.36457710561205
46,"07/09/2021, 10:45:59",19.352351259497425
47,"07/09/2021, 10:55:59",20.444402363157316
48,"07/09/2021, 11:05:59",20.43217651704269
49,"07/09/2021, 11:15:59",20.419950670928067
50,"07/09/2021, 11:25:59",20.407724824813442
51,"07/09/2021, 11:35:59",20.395498978698818
52,"07/09/2021, 11:45:59",20.383273132584193
53,"07/09/2021, 11:55:59",21.47532423624408
54,"07/09/2021, 12:05:59",21.463098390129456
55,"07/09/2021, 12:15:59",21.450872544014832
56,"07/09/2021, 12:25:59",21.438646697900207
57,"07/09/2021, 12:35:59",21.426420851785583
58,"07/09/2021, 12:45:59",21.41419500567096
59,"07/09/2021, 12:55:59",22.506246109330846
60,"07/09/2021, 13:05:59",22.49402026321622
61,"07/09/2021, 13:15:59",22.481794417101597
62,"07/09/2021, 13:25:59",22.469568570986972
63,"07/09/2021, 13:35:59",22.457342724872348
64,"07/09/2021, 13:45:59",22.445116878757723
65,"07/09/2021, 13:55:59",23.537167982417614
66,"07/09/2021, 14:05:59",23.52494213630299
